review_id,user_id,restaurant_id,review_text,rating,timestamp
474,474,48,"makanannya enak semua, worth it dan recommended ayu gais ke foek lam",5.0,10/05/25 22.14
475,475,48,"Cumi super empuk dan enak,gurami asam manis jg enak,ada dim sum juga",3.0,11/07/25 13.51
476,476,48,"pelayanan perempuan, jutek judes main hape saat kerja, bad atitute membeda2 kan custumer evaluasi.",4.0,21/12/24 05.36
477,477,48,"Menunya rata-rata enak, hanya nasinya yang perlu diperbaiki. Terlalu lembek, tidak cocok rasanya makan nasi dengan menu2 seperti ini.",4.0,02/03/25 12.48
478,478,48,"Makanan nikmat, saus tiram sangat terasa, eel nya tidak amis dan sangat kriuk. Dimsum tidak perlu diragukan. Maaf foto tidak sempat diambil, terlalu fokua makan.",5.0,18/11/24 02.27
479,479,48,"tempat nya bagus,pelayanan nya juga bagus ga lama,apalagi kalo di layanin smaa mba novi the best deh",4.0,19/03/25 08.58
480,480,49,"Semua makanan Indonesia ngumpul di sini! Nyari ayam taliwang ada, tahu gejrot ada, mie kangkung ada, sampe kue lupis pun ada. Berasa keliling Indonesia versi gapake pesawat, ehe😄 …",5.0,04/11/24 13.38
481,481,49,"Berkunjung di weekend lunchtime, cukup ramai tapi kebetulan kami langsung dapat seat. Pengunjung yang datang selanjutnya waiting list. Tempat makannya tidak terlalu luas, tapi didesain bisa menampung pengunjung semaksimal mungkin jadi …",3.0,07/09/24 02.00
482,482,49,Had a chance to become mystery guest for Semesta by Remboelan! Biasa meeting partner di Remboelan tapi kali ini berkesempatan untuk nyobain Semesta. …,3.0,26/01/25 04.55
483,483,49,"Menawarkan masakan Indonesia, menunya beragam dan rasanya enak. Areanya luas, bisa untuk keluarga besar atau bersama tamu. Yang agak lama keluar itu nasi bakarnya, mungkin karena buat baru",3.0,20/05/25 12.45
484,484,49,"Sudah beberapa kali kesini, makanannya selalu enak, kali ini coba Cumi Tumis Cabe Gresik dan Nasi Bakul Ayam Asap Klungkungan, minumnya Es Teh Manis & Es Teh Tawar, semuanya enak, tempatnya cozy banget, oiya lokasi restorannya ada di gedung Ashta lantai UG",5.0,25/06/25 03.31
485,485,49,"Rating buat service dan kecepatan layanannya. Kalo makananya sih ya standar remboelan oke oke aja, tapi pelayanannya kadang server/waiternya suka skip orderan yang diminta langsung. Minta tambahan sambal ga dianter2 sampe harus minta ke …",5.0,29/08/24 19.22
486,486,49,"Porsinya lumayan ya, bisa untuk sharing kok.. Kalau kalian Birthday H+1 Minggu bisa info ke resto yaaa 🤭 Thank you Remboelan …",4.0,29/07/24 05.03
487,487,49,"Kenapa cuma ada di ashta ya padahal lebih suka ini dibanding remboelan :( nasi bakul ayam pandannya (Rp79k) enak banget, ga suka pete tapi pertama kali nyoba disini enak nambah aroma dan ga pahit. Ayam pandannya juga juicy dan fresh. Jamur …",5.0,21/02/25 23.04
488,488,49,"Nyobain kesini karena ingin tau apa aja yang jadi signature, kebetulan juga beberapa kalo ke remboelan, tapi belum pernah ke semesta. . …",5.0,20/03/25 19.16
489,489,49,"Nyobain 3 makanan, nasi kendil, gurame bakar, dan kepiting asokanya. Nasi kendil: Wajib cobain. Porsi bisa untuk 2 orang, rasanya medok, gurih, asin, pedasnya mantap. …",3.0,26/07/24 06.44
490,490,50,"Salah satu resto ditengah kawasan SCBD yang menyajikan makanan khas Indonesia. Ada menu paketan dan a la carte. Tempat luas, ada juga ruang VIP. Mushola bersih di lantai 1 dan 2. Toilet juga bersih.",5.0,20/08/24 18.19
491,491,50,"Opa hanya dateng karena diundang. Konsepnya ala carte diantarkan langsung sama pelayan ke meja masing² dengan menu yang telah dipilih, jadi para undangan tinggal mengisi kursi yang kosong dan beegabung dengan undangan yang dah duluan duduk. …",3.0,23/08/24 09.24
492,492,50,"Makanannya overall enak sih cuma sayur kangkungnya aku kurang cocok tapi sayur asemnya enak. Sate ayamnya terbaik, udangnya juga enak. Tempatnya luas banget ada di pinggir jalan SCBD di sebelah dealer Alva. Bisa reservasi juga buat kalo mau bikin acara di lantai 2 disediain proyektor dan soundsytem. Bersih luas nyaman service memuaskan.",4.0,20/04/25 03.31
493,493,50,"Ruangannya gede dan luas banget, bisa sampai 250 orang. ada juga ruang privasi untuk kelompok kecil. Bersih, rapi dan sejuk, fasilitas toilet dan mushola terawat baik. …",4.0,20/02/25 05.41
494,494,50,111224 Lokasi strategis dan nyaman …,5.0,11/04/25 09.14
495,495,50,Udah lama gak mampir ke sini dulu kalo gak salah sari kuring ....pertama masuk...enak acnya cukup dingin...ya suasananya tetep resto kuring²an. Pesen beberapa menu....appetizer pesen tahu di tepungin gitu ( gak enak) gurame goreng (enak) …,5.0,30/03/25 22.05
496,496,50,"Acara kantor makan siang disini, jadi dia restaurant yang menyajikan makanan laut. Pesan ngikut pilihan panitia, dan kita makan di private room. Untuk minum saya pilih jus stroberi. …",4.0,24/08/24 11.15
497,497,50,"Gurame sama Patin Bakar nya The Best anak saya suka banget, Nyaman buat keluarga, dan makanannya enak2 Sukses terus untuk Batik Kuring",3.0,08/02/25 15.57
498,498,50,"Makanan enak semua, tempat nyaman, pelayanan memuaskan",3.0,10/10/24 00.25
499,499,50,"Service excelent, waitress nya ramah2. Buah disajikan di akhir. Terimakasih Batik Kuring Resto",3.0,12/03/25 09.47
500,500,51,"Makanan di warung ini membuat kita merasa di rumah. Bumbunya pas, tidak terlalu asin, juga tidak terlalu manis. Aneka gorengannya enak dan fresh sepanjang hari. Cocok untuk sarapan dan makan siang. Oh iya, pecelnya recomended.",5.0,16/03/25 08.41
501,501,51,Masakannya enak.. kayak drumah. Bude nya baek. Manis murah senyum ramah. Trus harganya jg murah.. lwbih murah harganya kalo ngasih dripada anak nya.. hahaha Menu fav udang. Soup. Telor sambel ceplok 😂 …,4.0,11/11/24 18.42
502,502,51,"Tempat makan dekat kantor, masakannya enak dan selalu ramai ketika jam makan siang. Masakan khas rumahan dan rasanya uenakk tenan.",4.0,18/09/24 07.15
503,503,51,"makanan rumahan semacam warteg, enak, tp pilihan menunya gak terlalu banyak, dan tempatnya agak kotor sih, hehe",4.0,12/08/24 04.12
504,504,51,"Makanan yang disajikan enak, namun tempatnya terlalu sempit. Perlu penataan tempat agar lebih baik dan nyaman pada saat makan siang.",3.0,27/02/25 23.57
505,505,51,Enak..murah..ibunya baik... Rekomendasi ayam rica-rica nya endesss...,3.0,27/05/25 04.51
506,506,51,Warung makan khas jawa tengah. Enak dan banyak pilihannya. Menu favorit: pecel dan gudeg,5.0,05/01/25 19.11
507,507,51,"Harga murah, rasa pas di lidah. Cocok buat makan siang",4.0,16/08/24 07.43
508,508,51,"Tempat makan favorit yang masih tersisa di daerah ini. Sebelum digusur, enjoy aja.",4.0,10/10/24 13.18
509,509,51,Lumayan untuk mampir ketika tugas luar utk makan dan ngopi,5.0,06/03/25 13.59
510,510,52,"Makanannya enak, trus tampilannya juga bagus. Porsinya kecil-kecil jadi bisa coba banyak makanan. Paling suka sama Crispy Seafood Tofu dan Seared Baramundi. Enak banget! Linguine Vongole nya juga enak ga amis sama sekali. …",4.0,12/12/24 05.44
511,511,52,"Pertama x mkn disini untuk christmas lunch. Pelayananny baik. Hrg lunch msh terjangkau di rp.388.00 ++ buat adult dan rp 205.000,++ buat anak 6-12 tahun. Pilihan menunya ga berapa banyak tp rasanya enak2. Yg wajib dicoba : beef wellington, …",5.0,03/12/24 07.17
512,512,52,"makanannya cepat bgt dateng, enak enakk semua, ambiencenya juga mendukung buat chilling! waitersnya juga ramah & super baikk especially mas rizky, thankyouu",4.0,14/09/24 08.37
513,513,52,"Tempatnya nyaman, makanannya enak, semua staff ramah. Dan thank u Mas Rizki yang udah bantu kita jadi semua serba cepat proses pelayanannya.",3.0,01/10/24 02.52
514,514,52,"wajib bgt cobain brunch disini, makanan oke, staff nya ramah dan helpful, aplagi mas rizkiii.",5.0,21/11/24 04.17
515,515,52,"We try the All You Can Eat brunch and its overall good ! Porsi nya tidak terlalu banyak untuk setiap menu jadinya kita bisa mencoba berbagai macam menu. Dari appetizer sampai dessert 😍. My reorder is bir pletok (ginger, secang, kaffir lime, …",5.0,24/01/25 01.28
516,516,52,"One of best brunch ever sih ini! Harga affordable, menunya variatif, so far ga ada yang mengecewakan. Poin plusnya adalah, meski ini all you can order, tapi porsi menunya itu ga too much. Jadi kita bisa nyobain banyak makanan dan ga …",4.0,13/10/24 11.03
517,517,52,"Pengalaman yang sangat menyenangkan saat pertama kali mencoba sarapan dan minum kopi di vong kitchen,pelayanan bagus,semua tim nya ramah ramah yang membuat kita jadi nyaman dan ingin balik lagi ke sini.",5.0,24/08/24 13.57
518,518,52,"For the first time brunch at vong kitchen enak enak terutama chicken bulletin dan ambience nya juga nyaman makanan nya juga beragam minuman nya juga enak tempat rekomendasi buat brunch or dinner di sini, thank u so much for service yang …",5.0,16/07/25 16.03
519,519,52,Suka banget makanan disini semuanya enak dan porsinya pas! Hospitality nya juga mantap terutama mba kanaya. Bener bener paham betul semua menu yg kita tanya mengandung apa apanya dan rekomendasinya enak semua! 🫶🏻 …,4.0,21/05/25 04.23
520,520,53,"Tempatnya nyaman dan sangat private. Semua menu yg di order enak, anak2 suka. Kekurangannya hanya harganya yg overpriced heheheee. Tapi gak sampe terkaget2 siih karena sebelum ke sana dah baca2 review sebelumnya.",5.0,22/09/24 23.50
521,521,53,"Baru-baru tadi bukber di sana. Suasananya romantis banget. Makanannya lumayan enak. Hanya saja musholla yang disiapkan ternyata adalah kamar hotel, cowok cewek digabung jadi satu. Saat gw baru selesai sholat, masuklah seorang cowok mau …",5.0,17/05/25 23.33
522,522,53,"came here to have a birthday dinner. makanannya enak semua, pelayanannya sangat baik, dan ambiencenya cocok untuk ngedate. minusnya cuma masaknya aja yg agak lama. but overall i’m quite satisfied",3.0,14/07/25 11.27
523,523,53,"pertama kali kesini tahun 2019, dan tempatnya ga terlalu banyak berubah masih bagooos 🤏🏻 …",3.0,02/09/24 02.08
524,524,53,Tempatnya bagus pelayanan istimewa..hrg makanan masih terjangkau .cari sensasi kemewahan,4.0,26/01/25 00.27
525,525,53,"Salmonnya enak, calamarynya juga crunchy, pelayanan ramah tp masaknya lama, ruangannya bagus interiornya tp ruangan smokingnya dicampur sm non smoking jd mengganggu, lokasi strategis ada parkiran, harga cukup mahal tp sesuai sm makanannya yg sangat lezat",4.0,20/11/24 11.51
526,526,53,makanannya enak tapi ga seenak itu untuk harga segitu gmn yh,3.0,12/10/24 19.11
527,527,53,Sofia at The Gunawarman memberi pengalaman makan mewah dengan interior neo‑klasik yang memikat,3.0,01/11/24 16.47
528,528,53,"Pelayanannya best banget, duduk untuk menikmati tea n coffee sama temen temen pas lagi ujan ujan..nyaman banget di lounge nya.., pelayanannya selalu full senyum, ramah dan helpfull banget , snack nya enak.. …",5.0,30/12/24 01.28
529,529,53,Kesini saat ada event Pelayanan sangat baik. Ini salah satu resto dengan pelayanan terbaik. Teramah. Bagus banget. …,5.0,28/04/25 17.46
530,530,54,"Menu nya makanan Indonesia, banyak jenisnya,porsi makanan juga besar. Tempat nya estetik dan mewah gitu, enak untuk ngumpul dan ngobrol, harga tidak begitu mahal ukuran mall segede PP",5.0,13/10/24 21.58
531,531,54,"Melipir ke sini karna udah bingung mau makan apa di PP. pas lewat eh udah halal certified, tanpa ragu lah mampir. ternyata menu nya Indonesian, dan di rekomin nasi kendil sama mba nya. ku pesen nasi kendil rendang (1 porsi buat berdua ya), …",5.0,12/05/25 01.02
532,532,54,Kategori: Restoran Kasual Makanan: Aneka makanan Indonesia yang kaya akan rasa dengan tampilan makanan …,3.0,15/08/24 12.19
533,533,54,"makanan nya enak enak dan terimakasih mba tania sudah membantu saya untuk mengorder menu nya,sangat murah senyum dan ramah ramah sekali untuk staff staffnya, good banget deh untuk rempah bistro...",4.0,25/06/25 22.30
534,534,54,"Nicee menunya banyak yang unik (makanan nusantara yang dikreasikan), rasanya oke, yummy. …",3.0,13/02/25 23.12
535,535,54,Makanannya enak. Anakku suka bgt dgn ayam grg lengkuas. Yummy. Cuma makan be2 dan cuma pesen 2 menu alhasil kekenyangan banget.,4.0,15/06/25 19.34
536,536,54,"pelayanan yang sangat luar biasa untuk dijam makan siang dibantu oleh mba tania yang super duper baik dan pelayan pelayan lainnya sangat care, rekomendasi banget untuk makanannya sangat enak enak banget best banget deh rempah bistro....",4.0,22/06/25 19.18
537,537,54,Rempah Bistro terletak di lantai 4 Pacific Place.. menawarkan menu makanan khas Indonesia dengan pilihan yang sangat banyak.. suasana resto cukup nyaman dengan pencahayaan yang terang dan musik easy listening.. pelayanan sangat bagus dan …,5.0,20/01/25 14.42
538,538,54,"Rempah Bistro Pacific Place menawarkan makanan khas Indonesia mulai dari aneka nasi hingga berbagai pilihan daging favorit seperti sate ayam, rendang, itik hingga olahan ikan. Aneka dessert yg enak juga tersedia. Utk rasa ngga terlalu …",5.0,15/06/25 10.35
539,539,54,"sangat memuaskan untuk pelayannya dari staff bernama tania, selalu disambut baik kedatangannya dan selalu hapal dengan muka saya karna suka makan siang disna dan senang dilayanin dengan tania yang sangat ramah dan murah senyum dan untuk makanannya sangat enak sekali sangat rekomendasi",3.0,30/04/25 14.15
540,540,55,Makanan enak murah di tengah ibukota negara Jakarta dekat Kemenpan RB,3.0,19/08/24 05.22
541,541,55,makanan enakk tempat bersih dan nyaman buat kumpul main game,5.0,03/01/25 21.51
542,542,55,Bersih dan luas serta nyaman recomended buat meeting,3.0,09/10/24 12.43
543,543,55,Warung makan murah dan yang pasti bikin kenyang..,3.0,09/02/25 06.48
544,544,55,"Bersih ,harga agak mahal dibanding warteg lain",5.0,06/10/24 20.31
545,545,55,Rasa warteg..edisi kalo lg mepet,5.0,03/04/25 15.00
546,546,55,Harga bersahabat dengan tanggal tua,3.0,07/01/25 01.06
547,547,55,restoran yang bagus dengan variasi makanan dan harga murah,5.0,08/04/25 14.17
548,548,56,"Saya pesan perkedel jagung dan es cocktail manado. Perkedel nya enak, renyah, gurih, 1 porsi 40rb isi 3. Sedangkan es cocktail nya seharga 35rb/porsi rasanya jg segar, manis ada asem2nya. Isinya ada alpukat, kolang kaling, apel, pepaya, …",5.0,15/08/24 22.35
549,549,56,"tempatnya nyaman banget, kursi dan sofanya juga gede gede jd ngga sempit duduknya. pelayanannya cepet. walaupun makanannya mahal tp porsinya mereka tuh gede jadi bisa buat 2-4 orang sharing. samalah kaya makan padang di tempat2 tenar. di …",3.0,21/10/24 08.51
550,550,56,"Sukaaak semuaaa!!!! Food, pelayanan & atmospheree",5.0,25/03/25 06.48
551,551,56,"Tempat makan yg qty duduknya ada banyak, interiornya seru bgt sangat gonjreng heboh wkakakaka 🫶🏼 menunya enak, toiletnya bersih! Pas aku dtg di dlm ga begitu banyak org yg dine in tapi parkirannya penuh (?) …",3.0,29/09/24 22.15
552,552,56,"Makanan disini enak enaaaaaak. Sambel rica nya enak, sambel dabu dabu nya oke, ayam woku enak isinya 4 potong seporsi.. Ikan ikan juga enak.. Bakwan jagung besssttttt enak bgt! Cobain juga tumis jagung bunga pepaya krn itu enaaaak!",3.0,16/02/25 00.06
553,553,56,"Pertama x kesini. Ruangan & makanan ok, tp lgs tercium bau rokok pdhal ruangan ber -AC. Kata pelayannya memang ada ruang smoking-nya. Tp kl pintu smoking-nya terbuka begitu apa bedanya dengan ruangan non smoking?",4.0,19/12/24 03.45
554,554,56,"Udah beberapa kali kesini,walaupun seringnya yg di gading. Kalau weekend parkirannya susah,tapi tetep mampir kalau lagi pas ke daerah sana karena suka sama makanannya. Ditambah mbaknya ramaaaahhhh banget,belom pernah ketemu pelayan kayak gitu sih, mungkin juga dia lagi good mood...entahlah 😄 …",3.0,11/12/24 04.07
555,555,56,"Saya minta lilin supaya tidak ada lalat. Lalu tempat lilinnya ternyata patah dan cairan lilinnya tumpah sampai kena baju. Saya minta pegawainya untuk ambil, lalu saya dibentak “ya sebentar dong mba”. Pelayanannya buruk sekali, ada banyak …",5.0,14/07/25 01.26
556,556,56,"Buat tempat ngumpul bareng teman, keluarga pas banget.. paling enak makan di samping kolam ikan dengar gerimicik suara air kolam ikan berasa di desa hehehehe...tempat bersih dan nyaman ... lokasi sangat strategis depan GOR Bulungan …",3.0,21/01/25 05.35
557,557,56,MASAKAN MANADO... Yuhuuu kita makan dulu deh ke Sarang Oci yang menyediakan menu masakan Manado. …,4.0,26/11/24 13.17
558,558,57,"Makan siang disini ketika acara penutupan sebelum Bulan Ramadhan Terimakasih bapak dan Ibu, yang telah mengajak kami makan siang disini …",3.0,07/05/25 22.36
559,559,57,restorannya bagus banget suka bangettt 🥰 makanannya banyak pilihan dan enak bangettt '🥰 pelayanan maksimal pakai kolmi paging system 😊 …,4.0,17/08/24 09.44
560,560,57,"bakwan jagungnya LeZaT!!! Ayo mampir ke Instagram ibu2ID, tempat ibu2 ngetawain hidup dan menghargai momen-momen kecil yang bikin happy.",4.0,01/09/24 03.57
561,561,57,"Sangat kecewa dengan pengalaman buka bersama keluarga di restoran ini. Saya sudah pesan preorder menu makanan satu persatu melalui WhatsApp dari siang, karna antisipasi kalau pesan ditempat takutnya hectic. Namun percuma,bahkan sampai kami …",3.0,09/05/25 22.21
562,562,57,"Jumat lalu kesini dengan atasan dan teman kantor juga, makanan nya enak, kalau saya sukanya kulit ayam nya hmm bikin lupa berhenti makan, Paru nya renyah dengan rasa asam dan manisnya yang menggugah selera. Tahu isi enak, empal dan lidah …",5.0,31/10/24 05.54
563,563,57,"Pertama udah minta baby chair 2 tapi tidak disediakan, ketika close bill ada menu yang bukan termasuk pesanan di input, ketika kita minta refund, tidak mau dan tidak ada permintaan maaf malah memberikan offer disc 10% untuk next visit, sorry banget udah gaada kepikiran untuk next visit.",3.0,16/04/25 16.48
564,564,57,"Bisa dibilang resto premium, saya suka nuansa bangunan klasik, didominasi warna putih & coklat tempatnya. Lokasi persis di sebrang kantor Wali Kota Jaksel. …",4.0,09/07/25 15.49
565,565,57,"Restoran yang suasananya kayak rumah, bangunannya kayak bekas rumah. Masakan Indonesia yang rasanya enak2. Rekomendasi banget empal gepuk dan sambal bawangnya mereka. …",3.0,24/12/24 11.13
566,566,57,"Bad experience. Reservasi untuk buka puasa, sampe jam 18.30 belum ada makanan yang keluar satupun. Nggak rekomen.",4.0,02/04/25 12.49
567,567,57,✅️ parkir luas ✅️ pelayanan ramah ✅️ cozy vibes …,4.0,13/02/25 04.24
568,568,58,"Rumah makan bebek yang bersih, sangat enak dan ada taste khas bebek pinggir jalannya. …",5.0,18/05/25 14.26
569,569,58,"Mau makan Bebek? Sudah pasti makan di Begor Pondok Suryo. Gak perlu validasi lagi, sudah terbukti enak. Bumbunya meresap sampai dalam dan yang pasti tidak bau amis. Ueeennnaaakkkk pollllll!!",3.0,01/11/24 14.37
570,570,58,"Salah satu resto bebek yang rasa dan menu nya Nusantara banget. Terutama untuk menu nasi bebek cobek komplit, must try untuk pilih bagian dada. Buat yang gak doyan pesen sambelnya bisa dipisah tapi enak rasanya. Cobain juga menu anti mainstream nya itu pisang goreng pakai sambel petis gitu, unik sih. Thank u Begor",3.0,26/07/24 04.11
571,571,58,bukber kmren disini...deket kntor..smua enak mantap....cm pas kesini air PAM mati JD sholat magrib dmasjid...jd buru2😂.smga lekas diperbaiki …,5.0,20/08/24 20.50
572,572,58,"Udah langganan disini dari 2010 sampai sekarang, rasanya ga berubah, Nasi Cobek Bebek Gorengnya recommended banget, gak sepedes keliatannya koq. Tempatnya gampang dicari, cuma parkir mobil agak sedikit susah.",4.0,28/01/25 12.30
573,573,58,"Pesan bebek cobek lengkap dan bebek kremes. Dua-duanya enak, bikin nambah nasi. Bebeknya empuk, sambel koreknya pas. Ditambah taburan ikan teri. Buat saya ini …",3.0,16/09/24 16.36
574,574,58,"Alhamdulillah jd restoran yg akhir2 ini sering dikunjungi bersama keluarga. So far menurut kami bebeknya cukup besar dan empuk. Dimakan brg sambel dan bumbu hitam nya, maknyussss. Pecel madiun nya pas, tahu campurnya otentik bgt, rawon dan …",3.0,14/10/24 01.55
575,575,58,"Pesennya cukup lama, berharap bakal diatas ekspektasi, ternyata dibawah ekspektasi nasi goreng jawa saya pesen gak pedes tapi biasa banget, kering, rada seret, masih kalah sama nasgor yang dipinggiran, gak rekomen",5.0,30/10/24 04.30
576,576,58,Perdana coba begor Pondok Suryo karena tadinya mau makan bakmi di sekitar situ tapi tidak buka karena hari senin tutup. …,4.0,01/01/25 03.43
577,577,58,Makanannya enak. Tempatnya lega. Cocok buat makan bareng keluarga atau temen-temen 👍🏻 …,3.0,12/08/24 22.41
578,578,59,"Sebenernya makanan di pasola ini enak , bervariatif lah untuk buka puasa tapi disayangkan musholla nya terlalu jauh menurut saya. Beda lantai dan itu keluar gedung. Coba di tingkatkan ya . Lokasi mushola kurang membantu dan tidak bisa akses …",3.0,09/06/25 07.54
579,579,59,"Bukber hari ini kami menyangka akan makan di restaurant yang ada di lantai 6, ternyata kami dibawa ke lantai 8 meeting room yang disulap jadi restaurant dadakan, hehe, kami kecewa, ekspektasi yang tadinya makan di resto view citylight, …",3.0,30/01/25 22.59
580,580,59,Semua makanannya enak2.. Servicenya juara gk usah di ragukan lagi sebagai hotel berkelas.. Terima kasih untuk semua staff yang sudah membantu dan melayani kami..,5.0,09/01/25 11.53
581,581,59,"Ke PASOLA parkir dulu di mall kemudian menuju hotel Ritz Carlton. Supaya aman kudu reserve dulu,... Makan disini saat buka puasa sehingga resto sangat dekoratif dgn nuansa Ramadhan …",5.0,13/12/24 02.41
582,582,59,Review berdasarkan kunjungan kami tanggal 10 Desember 2022 malam. Tempatnya cukup kecil dengan kapasitas kursi juga tidak terlalu banyak. Tapi …,5.0,03/06/25 02.51
583,583,59,"I love their food, they have great taste and service. Aku pesan yang all you can eat dan book via eatigo jadi dapet diskon lumayan, 50%. Untuk service sangat oke, kalau udah mulai ada piring kosong, langsung diambil dan ditanyain mau pesen …",3.0,31/12/24 17.37
584,584,59,Wahhhhh bagus banget tempatnya & makannya juga enak bangettttt suka dehhhhh 🧡🤞 apalagi ditambah pakai kolmi untuk memudahkan pelayan dengan teknologi 😘😍 …,5.0,21/05/25 21.05
585,585,59,"Must try iga bakarnyaaa! Kesini pas buka puasa, jd kyknya menu nya beda sama hari biasanya. Ada briyani dll. Ngga nemu pasta, tp mgkn ada kalo di luar bulan puasa kaliya.. ice cream nya enak! Dan condiment nya banyak",4.0,06/12/24 07.40
586,586,59,"Pengalaman brunch yang luar biasa. Variasi makanan relatif lebih sedikit dibandingkan brunch hotel bintang lima lainnya, tapi rasa makanan nya enak. Kreatifitas pembuatan makanan sangat baik, menggunakan produk lokal (kecombrang, kluak, …",5.0,13/03/25 21.44
587,587,59,Kami berkunjung pada 10 Des 2022 Kami pesan dinner buffet. Buy 1 get 1 menggunakan kartu kredit mandiri …,3.0,02/12/24 02.12
588,588,60,"Yah tega amat pesen taichan keringan gini ga di kasi sambel , komplen ke WA juga ga ada respon .. entah niat apa kagak jualan minimal ada kata maaf lah ini kagak",5.0,08/04/25 15.49
589,589,60,"Sate taichan nya gurih dan maknyozz,, apalagi sambelnya sekali coba pasti nagih lg, tersedia di Grabfood/godood juga, sukses dan makin maju dah bwt kedepan nya.",5.0,25/04/25 19.54
590,590,60,"Sate awie ini enaaaak banget, sambel taichannya pedes gurih mantuuul..",4.0,06/09/24 14.12
591,591,60,"Ternyata ada sate taychan sambel bawang enak di daerah senopati, harga murah rasa mewah, soal rasa ga mungkin boong, Good,,Good",3.0,19/11/24 22.52
592,592,60,"satenya mantep enak banget, bumbunya juga enak, harga terjangkau sekali!! the best sate awie👍🏻👍🏻👍🏻 …",5.0,28/07/24 09.16
593,593,60,"Sering makan ditempat ini jam makan siang,, Padet Dan ramai tapi sll memuaskan dan pelayanan tetep ramah dan sopan, thx",5.0,09/01/25 05.26
594,594,60,"Satenya enakk, bumbunya juga enak. Murah lagi harganya, mantap lah pokoknya👌🏻👌🏻 …",4.0,05/12/24 11.09
595,595,60,Sate nya enak dan recommend untuk yang mau delivery from Gojek or Grab Food. silahkan di coba guys.,5.0,01/08/24 13.15
596,596,60,Sambeeeelnya mantep sih juaraaa! Satenya apalagi montok2 😂 …,4.0,26/06/25 10.48
597,597,60,Ajib Sambel dan bumbunya harus dipertahankan rasanya. Thx,5.0,07/11/24 21.12
598,598,61,"Dateng ke The Garden Osteria bareng pasangan untuk lunch bareng. Kalau ke resto satu ini seringnya aku buat reservasi dulu karena takut klo walk in gak dapet tempat, apalagi kalau datengnya malam karena bisa full banget. …",5.0,31/08/24 10.48
599,599,61,Tempat makan fine dining yang cukup terkenal di area Senopati. Rasa makanannya ga perlu diragukan. Pasta dan pizza nya enak 👍🏼👍🏼 …,4.0,19/09/24 06.06
600,600,61,Aku kesini reserve tempat dengan min purchase 350k/pax gatau kalo walk in kena min juga atau ga. makananya okelah walau harganya lumayan. dessertnya sih endulll lupa namanya apa ya. dapet free bread juga. servicenya ok staffnya ramah2. ambiencenya juga oke,3.0,24/11/24 05.40
601,601,61,"Restorannya sesuai ekspetasi hehe ke sini untuk merayakan hari spesial, suasana cozy, pelayanan yang ramah dan makanannya juga enak. Ada min charge 350k/pax",5.0,15/10/24 05.07
602,602,61,"The Garden Osteria punya vibes yang super mewah dan romantis, cocok banget buat ngerayain momen spesial kayak anniversary atau ulang tahun. Interiornya classy banget, ada lampu gantung kristal yang bikin suasananya cozy tapi tetap elegan. …",3.0,12/02/25 02.05
603,603,61,"makanan enak semua!! pelayanan oke banget semua pelayan baikbaik dan ramah, kak berliana sbg pelayan disana sangat membantu dan ramah, terimakasih kak berliana 😍 …",5.0,29/11/24 00.51
604,604,61,"tempat nyaman, makanan enak, lokasi strategis, pelayanan bagus. Staf an mba ria helpful banget.",4.0,08/02/25 19.20
605,605,61,"steak sirloin nya enak, tingkat kematangan pas dan mocktails sky dance nya segar cukup memuaskan untuk makanan dan pelayanannya. thanks kak deni",4.0,04/01/25 02.57
606,606,61,"Dinner untuk perayaan anniversary disini. Beneran gak nyesel, dari segi rasa, ambience, service, semuanya TOP banget. Untuk makanan yang paling berkesan, ada Truffle Tagliatelle, best pasta i’ve ever had in my life! Thank you kak Mustika …",5.0,06/07/25 19.47
607,607,61,"🍝 Crispy pork belly carbonara : base saucenya dominan taste egg yolk, gurih, asin nya agak kenceng dikiiit, pasta nya nais aldente, pork cuttling nya cukup tebel daging & fat nya masih dapet, porsi bisa sharing sih …",5.0,22/08/24 19.43
608,608,62,"✨MANAJEMEN ANTRIAN YANG BURUK✨ Mohon maaf, masalah perut adalah masalah yang sanga sensitif. …",4.0,27/08/24 02.10
609,609,62,"Suasana di restoran A&W ini sangat nyaman dan tenang. Tempatnya bersih, rapi, dan cocok untuk makan bersama keluarga atau teman. Saya merasa betah karena suasananya mendukung untuk bersantai sambil menikmati makanan. …",4.0,27/04/25 07.17
610,610,62,"Tau nggak, mendadak gw kangen restoran ini karna 1 hal. Yak betul, kentang kriwilnya …",5.0,01/03/25 09.01
611,611,62,Secara tempat sangat autentik,,
612,612,62,"Disini ada menu baru yang ternyata sangat enak, meski sama sekali nggak berhubungan dengan menu ayam. Namanya adalah bola-bola durian atau durian balls. Rasa duriannya asli, dengan daging durian asli, dilapisi kulit yang renyah dan crispy. …",3.0,24/06/25 13.02
613,613,62,"dari gua TK gini aja bentukannya, semacam mesin waktu menu tipikal fastfood AW, favorit sih wafelnya",3.0,20/05/25 23.47
614,614,62,"Untuk dekorasi tempatnya sangat vintage sekali, ini berasa lagi di zaman tahun 90s di Amerika. Pelayanan ramah dan cepat sekali. Dan aw ini gak terlalu ramai tidak seperti dulu. Tapi untuk semuanya okey sekali dan pastinya saya akan kembali ke sini lagi",3.0,20/01/25 11.54
